Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Singapore,SGP,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375577263,1.364897519,1.354753093,1.346037054,1.352500332,1.338227656,1.318101513,1.313798283,1.290255476,1.262839797,1.238221939,1.216197636,1.192520322,1.171972311,1.160392558,1.127086276,1.102378536,1.094364161,1.12375645,1.134497518,1.147704672,1.17096953,1.199726243,1.210294215,1.203181237,1.195473421,1.174295369,1.156429894,1.133806877,
Singapore,SGP,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52357952,0.597130584,0.627720147,0.639548969,0.685344438,0.746162138,0.747686217,0.70553348,0.610776749,0.573182216,0.572509752,0.52926338,0.516709306,0.512062505,0.53491623,0.536846876,0.555912433,0.604520509,0.622872071,0.619135409,0.660047514,0.708764394,0.703308641,0.687336616,0.664605991,0.625190498,0.620261382,0.624507182,0.636077091,
Singapore,SGP,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.021137138,1.031543083,1.02255612,1.033383224,1.046795094,1.057610214,1.054237566,1.047576112,1.022195967,0.971543856,0.987006812,0.948281198,0.925219684,0.892115297,0.904115413,0.893527941,0.883289265,0.911072859,0.881301694,0.900532452,0.899974786,0.891483855,0.878924808,0.860064307,0.842122251,0.859511897,0.856891099,0.862381968,0.857940781,
Singapore,SGP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.050701668,2.812499999,2.457366666,2.436866666,2.371299999,2.470841666,2.439399999,2.274024999,2.174558333,2.141208333,2.112691666,2.140024999,2.113049999,2.133083333,2.20015,2.177416667,2.105983333,2.012425,1.950258333,1.812533333,1.72755,1.628966667,1.615790833,1.527444167,1.417375,1.410040833,1.484805833,1.673601667,1.694956667,1.723963333,1.7917225,1.790588333,1.742183333,1.690228333,1.6643975,1.588933333,1.507101667,1.414860833,1.454514713,1.363508333,1.257775877,1.249676204,1.2513,1.26705,1.374825,1.381546364,1.380925,1.348841667,
Singapore,SGP,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,3.0612,3.0612,3.0612,3.0612,3.0612,3.0612,3.0612,3.0612,3.0612,3.0612,3.0612,3.0612,3.0507,2.8125,2.4574,2.4369,2.3713,2.4708,2.4394,2.274,2.1746,2.1412,2.1127,2.14,2.113,2.1331,2.2001,2.1774,2.106,2.0124,1.9503,1.7275,1.629,1.6158,1.5274,1.4174,1.41,1.4848,1.6736,1.695,1.724,1.7917,1.7906,1.7422,1.6902,1.6644,1.5889,1.5071,1.4149,1.4545,1.3635,1.2578,1.2497,1.2513,1.2671,1.3748,1.3815,1.3809,1.3488,
Singapore,SGP,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,-150325497.7,-125321244.3,-126614494.5,-159115942.8,-87192242.37,-85884260.44,-114092447.7,-107120470.3,-168156786.9,-200974561.1,-207302729,-240324380.1,-148940991,-136918285.6,-526334234.5,-605231488.9,-728263768.8,-947336689,-1036688070,-1768505316,-2471412421,-2582812980,-1950436353,-1787247748,-2398336850,-2521583230,-2920665315,-3732640398,-4012466621,-3776173091,-3569449599,-2831577038,-3196540074,-3944459442,-1258556845,348053778.5,1821157755,2516421716,3279395132,-2194393502,1616544281,-234265750,-2034315664,59327113.59,3827975070,4349446423,3043641316,5588256507,-958141084.1,2595320735,2185462442,-7752719529,-9539663909,-11357363616,-14684842608,0,7376465559,7199613666,8252924759,
Singapore,SGP,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,-35300000,-18100000,-15200000,-21000000,-60800000,-46500000,-21900000,-1800000,-13500000,-16800000,8100000,2800000,6400000,-10100000,-95100000,-92300000,-121100000,-108300000,-88400000,-76100000,-335400000,-475900000,-549700000,-543600000,-512700000,-415700000,-358100000,-376500000,-462400000,-574200000,-682100000,-765000000,-824200000,-975700000,-1141500000,-1255900000,-1397600000,-1663300000,-1692200000,-1366000000,-1084000000,-2243800000,-2583500000,-1690800000,-1982800000,-2064200000,-2612500000,-4080800000,-5201900000,-5413600000,-7515800000,-6683700000,-7877700000,-7776000000,-8022500000,-13800800000,-9537900000,-7858600000,-9505600000,
Singapore,SGP,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,-11531425.58,-5912713.968,-4965373.056,-6860054.88,-19861492.23,-15190121.52,-7154057.232,-588004.704,-4410035.28,-5488043.904,2646021.168,914673.9841,2097879.175,-3591111.111,-38699438.43,-37875989.99,-51069033.86,-43831957.26,-36238419.28,-33465259.45,-154235261.7,-222258546.6,-260188384.5,-254018691.6,-242640795.1,-194880690.1,-162765328.8,-172912648.1,-219563152.9,-285330948.1,-349741065.5,-442836468.9,-505954573.4,-603849486.3,-747348435.2,-886058981.2,-991205673.8,-1120218211,-1011113767,-805899705,-628770301.6,-1252330189,-1442812465,-970497072.7,-1173115608,-1240206681,-1644219271,-2707716807,-3676514241,-3721966311,-5512137880,-5313801876,-6303672881,-6214337089,-6331386631,-10038405586,-6904017372,-5690926208,-7047449585,
Singapore,SGP,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,1220100000,1241100000,1308000000,1318600000,1375900000,1675100000,1884600000,1884600000,1896000000,2203700000,2600300000,2676000000,3077900000,3356300000,3137200000,3110900000,3241300000,3506700000,3740000000,4228100000,4664600000,4977700000,5331200000,5725400000,6010000000,6004300000,6059300000,6889000000,7645700000,9012700000,9675600000,9650600000,10529500000,11899700000,12692700000,13392400000,14005100000,15025600000,13798700000,14919100000,16355000000,15664200000,15872200000,16713500000,18558400000,19472600000,21021000000,24990400000,21175800000,21470700000,22563100000,22065200000,22756100000,21819100000,21829200000,24256700000,27391100000,28974100000,28325300000,
Singapore,SGP,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,117000000,118800000,125100000,127300000,134500000,166300000,189000000,190900000,218000000,265100000,322100000,334300000,391500000,469000000,468000000,487800000,536100000,606500000,690100000,816200000,959900000,1092900000,1190000000,1406400000,1560500000,1538400000,1446400000,1810900000,2383100000,3181800000,3267600000,3389000000,4291700000,5563700000,7529700000,8394500000,8440700000,9167700000,7286300000,8736900000,11237900000,9563600000,8626800000,9127400000,9694200000,9496200000,9871400000,15519800000,14232000000,13941600000,17933100000,19967100000,21152300000,22170800000,21749100000,24256700000,26517000000,28830600000,26504400000,
Singapore,SGP,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,38220305.76,38808310.47,40866326.93,41584999.35,43937018.16,54325101.27,61740493.92,62361165.56,71213903.04,86600026.13,105220175.1,109205540.3,128331202.7,166755555.6,190445186,200172350.1,226078522.3,245467055.2,282897433.8,358927000.9,441414513,510414720.7,563260283.1,657196261.7,738523426.4,721203881.7,657424662.5,831679985.3,1131576448,1581097197,1675434549,1961794501,2634561080,3443309816,4929749902,5922463666,5986312057,6174366918,4353668738,5154513274,6518503480,5337723949,4817826427,5239008151,5735534256,5705479452,6212725785,10297790458,10058661389,9585149536,13152255226,15874622356,16925902217,17718213058,17164470050,17643802735,19194353963,20878122963,19650355872,
Singapore,SGP,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,39400000,44600000,49100000,67500000,86600000,96100000,106200000,97800000,87200000,84700000,56200000,-10000000,-20600000,-223900000,-350600000,123500000,-81300000,-187300000,-43000000,-78900000,-1326900000,-1745900000,-1712300000,-1058200000,-264700000,337900000,13300000,-1192500000,-728300000,-372800000,-708700000,-1186500000,50700000,-2067500000,146200000,900100000,-975400000,2912800000,2116400000,1656600000,-1012500000,-1075800000,-3297400000,-4521500000,-11760800000,-12035800000,-6405100000,-7173400000,-10076900000,-14647700000,-3532900000,-12073500000,-16398400000,-20729900000,-13877900000,-28892800000,-30591300000,-32500000000,-33191700000,
Singapore,SGP,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04,,,3.86,,3.99,,3.703168,,3.956593,,3.58,
Singapore,SGP,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,,,4.22,,4.15,,4.278593,,4.20396,,4.06,
Singapore,SGP,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,4.02,,4.1,,4.007115,,4.178941,,3.89,
Singapore,SGP,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,1.78,,2,,2,,2,,2,
Singapore,SGP,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,2.17,,2,,2,,2,,2,
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161504498,0.471368155,0.763278139,1.185203797,2.873418722,8.34995903,13.47162042,19.59076716,24.15543693,36,41.67042518,47,53.83794329,62,61,59,69.9,69,69,71,71,72,80.90205685,79.02923586,79.012957,84.45226789,84.44953878,88.16563603,
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6412212,927.9107848,1898.940166,2549.469714,2544.004048,3585.18389,19060.74653,58690.33345,84713.85836,
Singapore,SGP,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699,4810,10088,13765,13915,19844,106879,329385,477674,
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259019446,0.758582795,1.712638603,3.703571985,6.578275756,10.10116911,13.05176442,15.38321963,17.89733666,20.22439027,22.4297312,24.83583383,26.08370953,26.75336972,26.68416806,27.38305863,26.67571059,26.57653082,28.15711098,28.27940444,27.97221502,
Singapore,SGP,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,30000,69000,151000,270000,417100,545200,656200,787900,926000,1071200,1233500,1338400,1408200,1432800,1493400,1474000,1486200,1591900,1614200,1610500,
Singapore,SGP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.272507394,,,,,3.108807738,,,,,5.136508865,,,,,9.310441422,11.67667601,14.68240872,17.74135615,20.23113932,22.25005888,23.9624873,25.53684792,26.87344629,28.72625683,29.75856153,30.45762475,31.45587938,32.67062985,33.97954431,34.98021551,35.50554037,36.53811895,37.67827341,38.98846006,40.51672037,42.95221768,44.90634678,46.05106724,47.45188246,48.30137277,47.76626782,46.95427051,45.7591921,44.45547785,43.23805286,42.10269514,40.66281835,39.28134404,38.87759347,38.90144396,38.34041716,37.01664743,36.0670124,36.13527228,36.05231045,35.3471767,34.89288181,34.75467386,
Singapore,SGP,Fixed telephone subscriptions,IT.MLT.MAIN,37113,,,,,58378,,,,,106443,,,,,210390,267263,339896,415397,480003,536602,589597,643014,693580,759665,805128,841373,886103,938719,998073,1053942,1101079,1169089,1245571,1331730,1428607,1562682,1684949,1777900,1876600,1946000,1947500,1927200,1889500,1857000,1844400,1853500,1861800,1876000,1930900,1996100,2018100,1987600,1967000,1996700,2016100,1998400,1991700,2001000,
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,,,,,0.376816608,0.895217201,1.716846456,2.641151806,3.750419578,5.414714168,6.8984335,8.678465409,11.8468347,22.61642689,28.35485871,41.23656076,68.19280141,73.37487384,80.71787992,86.62642506,95.53498948,102.7876635,108.7741926,129.3858643,134.3187451,138.6216042,143.9164386,148.0782486,150.2492981,154.7214323,146.6584963,147.2259695,149.6506495,146.8437245,148.821563,
Singapore,SGP,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,,,,,10827,26295,51728,81906,120000,179000,235630,306000,431010,848600,1094700,1630800,2747400,2991600,3313000,3577000,3990700,4384600,4788600,5924100,6414800,6884800,7384600,7794300,8067600,8438100,8103800,8233100,8460700,8381900,8568400,
Singapore,SGP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17100000,15572677,16986010,18441000,21329100,23192200,24792400,28767500,30891200,26592800,29147000,30647000,32347000,33388000,34688000,31710200,32668000,33667000,36600000,
Singapore,SGP,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.87,83.87,79.77315781,83.08492879,85.94777614,84.27593959,92.44931231,97.73123268,98.25846674,96.21810542,93.79376719,100.950257,102.4780225,102.4352974,110.8323125,108.0805369
Singapore,SGP,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,748900,875100,976100,1248900,1508500,1814700,2132100,2497300,2893200,3377500,3826900,4405400,4591500,4531600,4791800,4912300,4990300,5248400,6046900,6659900,7046400,7745500,8477300,9271200,9929400,10779300,11840700,12980700,13331100,15282600,16704341,16373648,17256872,14172367,16995621,17744017,19565884,20671341,21050204,18427473,24859825.16,26509929.14,29138458.27,31729241,33643518.42,33585397,35370328,38094990,40401515,
Singapore,SGP,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.300000191,14.60000038,25.5,68.19999695,110.1999969,147,181.6000061,248,408.2000122,560.2999878,544.0999756,645.2000122,736.7999878,846,961.2000122,981,1111.800049,1256.800049,1398.300049,1640.099976,1652.5,1740.800049,2179.899902,2813.399902,3245,3686.899902,4115,4740.799805,4724,5451,6004.887,5773.731,6772.231,6653.356,7192.818,7571.26,7981.253,7955.56,7310.158,7390.959,7121.414679,7300.797048,6899.373161,6360.12415,6051.73592,6331.930304,6695.811276,5062.992579,5194.90042,
Singapore,SGP,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,27700,31300,30300,21300,22800,23800,25700,27500,30300,32800,32500,29900,29900,34600,29800,31100,31600,32900,34900,32000,30500,35000,39100,43100,46100,51600,57200,60700,61700,68400,71042,72431,72444,64117,76253,77119,84747,87564,91387,83772,131721.9156,144696.8755,157939.3178,165239.07,183398.5576,181563,207203,203615,208787,
Singapore,SGP,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.830574257,6.778134128,6.781272157,6.764783988,6.8,6.8,6.8,6.7,6.66474054,6.7,6.7,,
Singapore,SGP,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.429824561,6.452900108,6.387514529,6.303137053,6.2,6.2,6.2,6.1,6.160622924,6.2,6.3,,
Singapore,SGP,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Statistical Capacity score (Overall average),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,5573,5876,,6658,6591,,5980,,,8816,8791,11266,9999,10311,11349,12577,13899,15873,13021,15753,22616,16709,14841,16401,18929,20522,20875,22951,17069,14603,16929,18202,19265,20033,21296,21380,22758,24153,25932,
Singapore,SGP,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5430,6113,5956,6403,6530,7002,7578,9104,8458,9721,10608,11496,
Singapore,SGP,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,2072,2410,,2664,2140,,,,,,,,,,,,,,2243,3477,5187,3282,3344,4254,4840,5071,4854,5393,4203,4108,4334,4242,4608,4804,5641,5393,5861,6484,6305,
Singapore,SGP,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,31.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.666667,,,,,
Singapore,SGP,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,,,,,,,,,,,,,,,,115.2005004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Total fisheries production (metric tons),ER.FSH.PROD.MT,9200,9700,11500,12500,10400,11000,18500,18200,17300,17000,18310,15230,15735,18640,19276,17598,16504,15157,16206,16971,16082,16301,20202,20764.6,26289.6,23917.9,21487,16908,15250,12633,13348,13099,11551,11654,13661,13727,13510,13338,11439,10518,10483,7785,7796,7109,7579,7837,11676,8025,5141,5688,5230.87,5953.794,6201.33,7211.111,6695.323,8161.294,7346.361,,,
Singapore,SGP,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,9200,9700,11500,12500,10400,11000,18500,18200,17300,17000,18300,15200,15600,18500,19236,17560,16397,15105,16110,16868,15991,16022,19076,19267.6,25140.6,22692.9,20157,15053,13281,10668,11491,11099,9201,9304,11301,10102,9943,9250,7733,6489,5371,3342,2769,2085,2173,1920,3103,3522,1623,2121,1732,1618,1969,1645,1433,1265,1234,,,
Singapore,SGP,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,10,30,135,140,40,38,107,52,96,103,91,279,1126,1497,1149,1225,1330,1855,1969,1965,1857,2000,2350,2350,2360,3625,3567,4088,3706,4029,5112,4443,5027,5024,5406,5917,8573,4503,3518,3567,3498.87,4335.794,4232.33,5566.111,5262.323,6896.294,6112.361,,,
Singapore,SGP,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,0.85,,,0.72,,0.84,,0.85,,0.89,,0.92,,1.07,,1.42,,1.68,,1.58,,1.25,,,
Singapore,SGP,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,0.33,,,0.36,,0.38,,0.38,,0.55,,0.63,,0.9,,1.04,,1.26,,1.16,,0.77,,,
